source_file,reference,resolved_path,exists
reports/executive_brief.md,results/license_audit.csv,results/license_audit.csv,True
reports/executive_brief.md,results/source_check.csv,results/source_check.csv,True
reports/faq.md,examples/custom_weights.example.json,examples/custom_weights.example.json,True
reports/faq.md,reports/pilot_protocol.md,reports/pilot_protocol.md,True
reports/faq.md,reports/validation_summary.md,reports/validation_summary.md,True
reports/faq.md,results/custom_weights_example_rankings.csv,results/custom_weights_example_rankings.csv,True
reports/faq.md,results/github_metadata_check.csv,results/github_metadata_check.csv,True
reports/faq.md,results/source_check.csv,results/source_check.csv,True
reports/faq.md,scripts/check_sources.py,scripts/check_sources.py,True
reports/faq.md,scripts/rank_with_custom_weights.py,scripts/rank_with_custom_weights.py,True
reports/faq.md,scripts/refresh_github_metadata.py,scripts/refresh_github_metadata.py,True
reports/faq.md,scripts/run_all_checks.py,scripts/run_all_checks.py,True
reports/faq.md,scripts/score_pilot_results.py,scripts/score_pilot_results.py,True
reports/final_report_bundle.md,assets/rank_stability.svg,reports/assets/rank_stability.svg,True
reports/final_report_bundle.md,assets/scenario_regret.svg,reports/assets/scenario_regret.svg,True
reports/final_report_bundle.md,ci/validate-workflow.example.yml,ci/validate-workflow.example.yml,True
reports/final_report_bundle.md,data/alternatives.json,data/alternatives.json,True
reports/final_report_bundle.md,data/candidate_taxonomy.json,data/candidate_taxonomy.json,True
reports/final_report_bundle.md,data/decision_tree.json,data/decision_tree.json,True
reports/final_report_bundle.md,data/operational_cost_model.json,data/operational_cost_model.json,True
reports/final_report_bundle.md,data/pilot_decision_model.json,data/pilot_decision_model.json,True
reports/final_report_bundle.md,data/pilot_sample_size_model.json,data/pilot_sample_size_model.json,True
reports/final_report_bundle.md,data/pilot_tasks.json,data/pilot_tasks.json,True
reports/final_report_bundle.md,data/risk_register.json,data/risk_register.json,True
reports/final_report_bundle.md,data/scenario_profiles.json,data/scenario_profiles.json,True
reports/final_report_bundle.md,data/scoring_rubric.json,data/scoring_rubric.json,True
reports/final_report_bundle.md,data/security_evaluation_fixtures.json,data/security_evaluation_fixtures.json,True
reports/final_report_bundle.md,data/simulation_assumptions.json,data/simulation_assumptions.json,True
reports/final_report_bundle.md,data/traceability_matrix.json,data/traceability_matrix.json,True
reports/final_report_bundle.md,examples/custom_weights.example.json,examples/custom_weights.example.json,True
reports/final_report_bundle.md,examples/pilot_adapter_contract.py,examples/pilot_adapter_contract.py,True
reports/final_report_bundle.md,examples/pilot_candidate_summary.example.csv,examples/pilot_candidate_summary.example.csv,True
reports/final_report_bundle.md,reports/adoption_decision_record.md,reports/adoption_decision_record.md,True
reports/final_report_bundle.md,reports/ai_orchestrator_frameworks_report.md,reports/ai_orchestrator_frameworks_report.md,True
reports/final_report_bundle.md,reports/artifact_index.md,reports/artifact_index.md,True
reports/final_report_bundle.md,reports/assets/criterion_spread.svg,reports/assets/criterion_spread.svg,True
reports/final_report_bundle.md,reports/assets/operational_hours.svg,reports/assets/operational_hours.svg,True
reports/final_report_bundle.md,reports/assets/rank_stability.svg,reports/assets/rank_stability.svg,True
reports/final_report_bundle.md,reports/assets/scenario_regret.svg,reports/assets/scenario_regret.svg,True
reports/final_report_bundle.md,reports/candidate_taxonomy.md,reports/candidate_taxonomy.md,True
reports/final_report_bundle.md,reports/decision_tree.md,reports/decision_tree.md,True
reports/final_report_bundle.md,reports/environment_prerequisites.md,reports/environment_prerequisites.md,True
reports/final_report_bundle.md,reports/evidence_gap_analysis.md,reports/evidence_gap_analysis.md,True
reports/final_report_bundle.md,reports/exclusions.md,reports/exclusions.md,True
reports/final_report_bundle.md,reports/executive_brief.md,reports/executive_brief.md,True
reports/final_report_bundle.md,reports/faq.md,reports/faq.md,True
reports/final_report_bundle.md,reports/final_report_bundle.md,reports/final_report_bundle.md,True
reports/final_report_bundle.md,reports/github_metadata_check.md,reports/github_metadata_check.md,True
reports/final_report_bundle.md,reports/glossary.md,reports/glossary.md,True
reports/final_report_bundle.md,reports/implementation_blueprints.md,reports/implementation_blueprints.md,True
reports/final_report_bundle.md,reports/maintenance_guide.md,reports/maintenance_guide.md,True
reports/final_report_bundle.md,reports/methodology_appendix.md,reports/methodology_appendix.md,True
reports/final_report_bundle.md,reports/operational_cost_model.md,reports/operational_cost_model.md,True
reports/final_report_bundle.md,reports/pilot_protocol.md,reports/pilot_protocol.md,True
reports/final_report_bundle.md,reports/pilot_sample_size.md,reports/pilot_sample_size.md,True
reports/final_report_bundle.md,reports/presentation_outline.md,reports/presentation_outline.md,True
reports/final_report_bundle.md,reports/recommendation_rationale.md,reports/recommendation_rationale.md,True
reports/final_report_bundle.md,reports/release_notes.md,reports/release_notes.md,True
reports/final_report_bundle.md,reports/requirements_traceability.md,reports/requirements_traceability.md,True
reports/final_report_bundle.md,reports/residual_risks.md,reports/residual_risks.md,True
reports/final_report_bundle.md,reports/results_data_dictionary.md,reports/results_data_dictionary.md,True
reports/final_report_bundle.md,reports/risk_validation_matrix.md,reports/risk_validation_matrix.md,True
reports/final_report_bundle.md,reports/scenario_playbooks.md,reports/scenario_playbooks.md,True
reports/final_report_bundle.md,reports/score_driver_summary.md,reports/score_driver_summary.md,True
reports/final_report_bundle.md,reports/security_evaluation_fixtures.md,reports/security_evaluation_fixtures.md,True
reports/final_report_bundle.md,reports/simulation_assumptions.md,reports/simulation_assumptions.md,True
reports/final_report_bundle.md,reports/validation_summary.md,reports/validation_summary.md,True
reports/final_report_bundle.md,results/all_results.json,results/all_results.json,True
reports/final_report_bundle.md,results/alternative_scorecards.csv,results/alternative_scorecards.csv,True
reports/final_report_bundle.md,results/artifact_manifest.csv,results/artifact_manifest.csv,True
reports/final_report_bundle.md,results/category_scores.csv,results/category_scores.csv,True
reports/final_report_bundle.md,results/criteria_definitions.csv,results/criteria_definitions.csv,True
reports/final_report_bundle.md,results/criterion_spread_summary.csv,results/criterion_spread_summary.csv,True
reports/final_report_bundle.md,results/csv_schema_check.csv,results/csv_schema_check.csv,True
reports/final_report_bundle.md,results/custom_weights_example_rankings.csv,results/custom_weights_example_rankings.csv,True
reports/final_report_bundle.md,results/decision_shortlist.csv,results/decision_shortlist.csv,True
reports/final_report_bundle.md,results/deterministic_rankings.csv,results/deterministic_rankings.csv,True
reports/final_report_bundle.md,results/evidence_gap_analysis.csv,results/evidence_gap_analysis.csv,True
reports/final_report_bundle.md,results/evidence_matrix.csv,results/evidence_matrix.csv,True
reports/final_report_bundle.md,results/github_metadata_check.csv,results/github_metadata_check.csv,True
reports/final_report_bundle.md,results/implementation_effort_estimates.csv,results/implementation_effort_estimates.csv,True
reports/final_report_bundle.md,results/license_audit.csv,results/license_audit.csv,True
reports/final_report_bundle.md,results/local_artifact_reference_check.csv,results/local_artifact_reference_check.csv,True
reports/final_report_bundle.md,results/markdown_table_check.csv,results/markdown_table_check.csv,True
reports/final_report_bundle.md,results/monte_carlo_summary.csv,results/monte_carlo_summary.csv,True
reports/final_report_bundle.md,results/operational_cost_estimates.csv,results/operational_cost_estimates.csv,True
reports/final_report_bundle.md,results/operational_fit_rankings.csv,results/operational_fit_rankings.csv,True
reports/final_report_bundle.md,results/pareto_frontier.csv,results/pareto_frontier.csv,True
reports/final_report_bundle.md,results/pilot_decision_scores.example.csv,results/pilot_decision_scores.example.csv,True
reports/final_report_bundle.md,results/pilot_sample_size_estimates.csv,results/pilot_sample_size_estimates.csv,True
reports/final_report_bundle.md,results/rank_stability.csv,results/rank_stability.csv,True
reports/final_report_bundle.md,results/recommendation_rationale.csv,results/recommendation_rationale.csv,True
reports/final_report_bundle.md,results/regret_analysis.csv,results/regret_analysis.csv,True
reports/final_report_bundle.md,results/risk_validation_matrix.csv,results/risk_validation_matrix.csv,True
reports/final_report_bundle.md,results/scenario_playbook_summary.csv,results/scenario_playbook_summary.csv,True
reports/final_report_bundle.md,results/scenario_weights.csv,results/scenario_weights.csv,True
reports/final_report_bundle.md,results/score_driver_summary.csv,results/score_driver_summary.csv,True
reports/final_report_bundle.md,results/sensitivity_summary.csv,results/sensitivity_summary.csv,True
reports/final_report_bundle.md,results/source_check.csv,results/source_check.csv,True
reports/final_report_bundle.md,results/stress_test_rankings.csv,results/stress_test_rankings.csv,True
reports/final_report_bundle.md,results/stress_test_summary.csv,results/stress_test_summary.csv,True
reports/final_report_bundle.md,results/uncertainty_stress_details.csv,results/uncertainty_stress_details.csv,True
reports/final_report_bundle.md,results/uncertainty_stress_summary.csv,results/uncertainty_stress_summary.csv,True
reports/final_report_bundle.md,scripts/analyze_evidence_gaps.py,scripts/analyze_evidence_gaps.py,True
reports/final_report_bundle.md,scripts/analyze_score_drivers.py,scripts/analyze_score_drivers.py,True
reports/final_report_bundle.md,scripts/build_github_metadata_report.py,scripts/build_github_metadata_report.py,True
reports/final_report_bundle.md,scripts/build_recommendation_rationale.py,scripts/build_recommendation_rationale.py,True
reports/final_report_bundle.md,scripts/build_report_bundle.py,scripts/build_report_bundle.py,True
reports/final_report_bundle.md,scripts/build_results_data_dictionary.py,scripts/build_results_data_dictionary.py,True
reports/final_report_bundle.md,scripts/build_risk_validation_matrix.py,scripts/build_risk_validation_matrix.py,True
reports/final_report_bundle.md,scripts/build_scenario_playbooks.py,scripts/build_scenario_playbooks.py,True
reports/final_report_bundle.md,scripts/check_local_artifact_references.py,scripts/check_local_artifact_references.py,True
reports/final_report_bundle.md,scripts/check_sources.py,scripts/check_sources.py,True
reports/final_report_bundle.md,scripts/estimate_implementation_effort.py,scripts/estimate_implementation_effort.py,True
reports/final_report_bundle.md,scripts/estimate_operational_costs.py,scripts/estimate_operational_costs.py,True
reports/final_report_bundle.md,scripts/estimate_pilot_sample_sizes.py,scripts/estimate_pilot_sample_sizes.py,True
reports/final_report_bundle.md,scripts/generate_artifact_manifest.py,scripts/generate_artifact_manifest.py,True
reports/final_report_bundle.md,scripts/generate_charts.py,scripts/generate_charts.py,True
reports/final_report_bundle.md,scripts/license_audit.py,scripts/license_audit.py,True
reports/final_report_bundle.md,scripts/rank_with_custom_weights.py,scripts/rank_with_custom_weights.py,True
reports/final_report_bundle.md,scripts/refresh_github_metadata.py,scripts/refresh_github_metadata.py,True
reports/final_report_bundle.md,scripts/run_all_checks.ps1,scripts/run_all_checks.ps1,True
reports/final_report_bundle.md,scripts/run_all_checks.py,scripts/run_all_checks.py,True
reports/final_report_bundle.md,scripts/score_pilot_results.py,scripts/score_pilot_results.py,True
reports/final_report_bundle.md,scripts/simulate_alternatives.py,scripts/simulate_alternatives.py,True
reports/final_report_bundle.md,scripts/stress_test_simulation.py,scripts/stress_test_simulation.py,True
reports/final_report_bundle.md,scripts/validate_artifacts.py,scripts/validate_artifacts.py,True
reports/final_report_bundle.md,scripts/validate_csv_schemas.py,scripts/validate_csv_schemas.py,True
reports/final_report_bundle.md,scripts/validate_markdown_tables.py,scripts/validate_markdown_tables.py,True
reports/final_report_bundle.md,templates/pilot_run_log.csv,templates/pilot_run_log.csv,True
reports/final_report_bundle.md,templates/reviewer_scorecard.md,templates/reviewer_scorecard.md,True
reports/final_report_bundle.md,templates/scenario_selection_workshop.md,templates/scenario_selection_workshop.md,True
reports/final_report_bundle.md,templates/security_gate_checklist.md,templates/security_gate_checklist.md,True
reports/github_metadata_check.md,data/alternatives.json,data/alternatives.json,True
reports/github_metadata_check.md,reports/evidence_gap_analysis.md,reports/evidence_gap_analysis.md,True
reports/github_metadata_check.md,results/github_metadata_check.csv,results/github_metadata_check.csv,True
reports/github_metadata_check.md,scripts/build_github_metadata_report.py,scripts/build_github_metadata_report.py,True
reports/github_metadata_check.md,scripts/refresh_github_metadata.py,scripts/refresh_github_metadata.py,True
reports/implementation_blueprints.md,results/implementation_effort_estimates.csv,results/implementation_effort_estimates.csv,True
reports/maintenance_guide.md,data/alternatives.json,data/alternatives.json,True
reports/maintenance_guide.md,data/operational_cost_model.json,data/operational_cost_model.json,True
reports/maintenance_guide.md,data/pilot_sample_size_model.json,data/pilot_sample_size_model.json,True
reports/maintenance_guide.md,data/risk_register.json,data/risk_register.json,True
reports/maintenance_guide.md,data/scenario_profiles.json,data/scenario_profiles.json,True
reports/maintenance_guide.md,data/scoring_rubric.json,data/scoring_rubric.json,True
reports/maintenance_guide.md,data/simulation_assumptions.json,data/simulation_assumptions.json,True
reports/maintenance_guide.md,examples/custom_weights.example.json,examples/custom_weights.example.json,True
reports/maintenance_guide.md,examples/pilot_candidate_summary.example.csv,examples/pilot_candidate_summary.example.csv,True
reports/maintenance_guide.md,reports/adoption_decision_record.md,reports/adoption_decision_record.md,True
reports/maintenance_guide.md,reports/evidence_gap_analysis.md,reports/evidence_gap_analysis.md,True
reports/maintenance_guide.md,reports/executive_brief.md,reports/executive_brief.md,True
reports/maintenance_guide.md,reports/final_report_bundle.md,reports/final_report_bundle.md,True
reports/maintenance_guide.md,reports/github_metadata_check.md,reports/github_metadata_check.md,True
reports/maintenance_guide.md,reports/operational_cost_model.md,reports/operational_cost_model.md,True
reports/maintenance_guide.md,reports/pilot_sample_size.md,reports/pilot_sample_size.md,True
reports/maintenance_guide.md,reports/risk_validation_matrix.md,reports/risk_validation_matrix.md,True
reports/maintenance_guide.md,reports/scenario_playbooks.md,reports/scenario_playbooks.md,True
reports/maintenance_guide.md,reports/score_driver_summary.md,reports/score_driver_summary.md,True
reports/maintenance_guide.md,reports/simulation_assumptions.md,reports/simulation_assumptions.md,True
reports/maintenance_guide.md,reports/validation_summary.md,reports/validation_summary.md,True
reports/maintenance_guide.md,results/github_metadata_check.csv,results/github_metadata_check.csv,True
reports/maintenance_guide.md,results/pilot_decision_scores.example.csv,results/pilot_decision_scores.example.csv,True
reports/maintenance_guide.md,scripts/check_sources.py,scripts/check_sources.py,True
reports/maintenance_guide.md,scripts/license_audit.py,scripts/license_audit.py,True
reports/maintenance_guide.md,scripts/rank_with_custom_weights.py,scripts/rank_with_custom_weights.py,True
reports/maintenance_guide.md,scripts/refresh_github_metadata.py,scripts/refresh_github_metadata.py,True
reports/maintenance_guide.md,scripts/run_all_checks.py,scripts/run_all_checks.py,True
reports/maintenance_guide.md,scripts/score_pilot_results.py,scripts/score_pilot_results.py,True
reports/maintenance_guide.md,scripts/simulate_alternatives.py,scripts/simulate_alternatives.py,True
reports/maintenance_guide.md,templates/pilot_run_log.csv,templates/pilot_run_log.csv,True
reports/methodology_appendix.md,data/alternatives.json,data/alternatives.json,True
reports/methodology_appendix.md,data/operational_cost_model.json,data/operational_cost_model.json,True
reports/methodology_appendix.md,data/pilot_sample_size_model.json,data/pilot_sample_size_model.json,True
reports/methodology_appendix.md,data/pilot_tasks.json,data/pilot_tasks.json,True
reports/methodology_appendix.md,data/risk_register.json,data/risk_register.json,True
reports/methodology_appendix.md,data/scenario_profiles.json,data/scenario_profiles.json,True
reports/methodology_appendix.md,data/scoring_rubric.json,data/scoring_rubric.json,True
reports/methodology_appendix.md,data/simulation_assumptions.json,data/simulation_assumptions.json,True
reports/methodology_appendix.md,examples/custom_weights.example.json,examples/custom_weights.example.json,True
reports/methodology_appendix.md,reports/risk_validation_matrix.md,reports/risk_validation_matrix.md,True
reports/methodology_appendix.md,reports/scenario_playbooks.md,reports/scenario_playbooks.md,True
reports/methodology_appendix.md,reports/simulation_assumptions.md,reports/simulation_assumptions.md,True
reports/methodology_appendix.md,results/category_scores.csv,results/category_scores.csv,True
reports/methodology_appendix.md,results/criteria_definitions.csv,results/criteria_definitions.csv,True
reports/methodology_appendix.md,results/criterion_spread_summary.csv,results/criterion_spread_summary.csv,True
reports/methodology_appendix.md,results/custom_weights_example_rankings.csv,results/custom_weights_example_rankings.csv,True
reports/methodology_appendix.md,results/decision_shortlist.csv,results/decision_shortlist.csv,True
reports/methodology_appendix.md,results/evidence_gap_analysis.csv,results/evidence_gap_analysis.csv,True
reports/methodology_appendix.md,results/evidence_matrix.csv,results/evidence_matrix.csv,True
reports/methodology_appendix.md,results/github_metadata_check.csv,results/github_metadata_check.csv,True
reports/methodology_appendix.md,results/implementation_effort_estimates.csv,results/implementation_effort_estimates.csv,True
reports/methodology_appendix.md,results/license_audit.csv,results/license_audit.csv,True
reports/methodology_appendix.md,results/operational_cost_estimates.csv,results/operational_cost_estimates.csv,True
reports/methodology_appendix.md,results/operational_fit_rankings.csv,results/operational_fit_rankings.csv,True
reports/methodology_appendix.md,results/pareto_frontier.csv,results/pareto_frontier.csv,True
reports/methodology_appendix.md,results/pilot_sample_size_estimates.csv,results/pilot_sample_size_estimates.csv,True
reports/methodology_appendix.md,results/rank_stability.csv,results/rank_stability.csv,True
reports/methodology_appendix.md,results/regret_analysis.csv,results/regret_analysis.csv,True
reports/methodology_appendix.md,results/risk_validation_matrix.csv,results/risk_validation_matrix.csv,True
reports/methodology_appendix.md,results/scenario_playbook_summary.csv,results/scenario_playbook_summary.csv,True
reports/methodology_appendix.md,results/scenario_weights.csv,results/scenario_weights.csv,True
reports/methodology_appendix.md,results/score_driver_summary.csv,results/score_driver_summary.csv,True
reports/methodology_appendix.md,results/sensitivity_summary.csv,results/sensitivity_summary.csv,True
reports/methodology_appendix.md,results/source_check.csv,results/source_check.csv,True
reports/methodology_appendix.md,results/stress_test_rankings.csv,results/stress_test_rankings.csv,True
reports/methodology_appendix.md,results/stress_test_summary.csv,results/stress_test_summary.csv,True
reports/methodology_appendix.md,results/uncertainty_stress_details.csv,results/uncertainty_stress_details.csv,True
reports/methodology_appendix.md,results/uncertainty_stress_summary.csv,results/uncertainty_stress_summary.csv,True
reports/methodology_appendix.md,scripts/analyze_evidence_gaps.py,scripts/analyze_evidence_gaps.py,True
reports/methodology_appendix.md,scripts/analyze_score_drivers.py,scripts/analyze_score_drivers.py,True
reports/methodology_appendix.md,scripts/build_risk_validation_matrix.py,scripts/build_risk_validation_matrix.py,True
reports/methodology_appendix.md,scripts/build_scenario_playbooks.py,scripts/build_scenario_playbooks.py,True
reports/methodology_appendix.md,scripts/estimate_implementation_effort.py,scripts/estimate_implementation_effort.py,True
reports/methodology_appendix.md,scripts/estimate_operational_costs.py,scripts/estimate_operational_costs.py,True
reports/methodology_appendix.md,scripts/estimate_pilot_sample_sizes.py,scripts/estimate_pilot_sample_sizes.py,True
reports/methodology_appendix.md,scripts/rank_with_custom_weights.py,scripts/rank_with_custom_weights.py,True
reports/methodology_appendix.md,scripts/refresh_github_metadata.py,scripts/refresh_github_metadata.py,True
reports/methodology_appendix.md,scripts/simulate_alternatives.py,scripts/simulate_alternatives.py,True
reports/methodology_appendix.md,scripts/stress_test_simulation.py,scripts/stress_test_simulation.py,True
reports/operational_cost_model.md,data/alternatives.json,data/alternatives.json,True
reports/operational_cost_model.md,data/operational_cost_model.json,data/operational_cost_model.json,True
reports/operational_cost_model.md,results/operational_cost_estimates.csv,results/operational_cost_estimates.csv,True
reports/operational_cost_model.md,results/operational_fit_rankings.csv,results/operational_fit_rankings.csv,True
reports/pilot_protocol.md,data/pilot_decision_model.json,data/pilot_decision_model.json,True
reports/pilot_protocol.md,data/pilot_sample_size_model.json,data/pilot_sample_size_model.json,True
reports/pilot_protocol.md,data/pilot_tasks.json,data/pilot_tasks.json,True
reports/pilot_protocol.md,data/risk_register.json,data/risk_register.json,True
reports/pilot_protocol.md,data/security_evaluation_fixtures.json,data/security_evaluation_fixtures.json,True
reports/pilot_protocol.md,examples/pilot_adapter_contract.py,examples/pilot_adapter_contract.py,True
reports/pilot_protocol.md,examples/pilot_candidate_summary.example.csv,examples/pilot_candidate_summary.example.csv,True
reports/pilot_protocol.md,reports/pilot_sample_size.md,reports/pilot_sample_size.md,True
reports/pilot_protocol.md,reports/security_evaluation_fixtures.md,reports/security_evaluation_fixtures.md,True
reports/pilot_protocol.md,results/pilot_decision_scores.example.csv,results/pilot_decision_scores.example.csv,True
reports/pilot_protocol.md,results/pilot_sample_size_estimates.csv,results/pilot_sample_size_estimates.csv,True
reports/pilot_protocol.md,scripts/score_pilot_results.py,scripts/score_pilot_results.py,True
reports/pilot_protocol.md,templates/pilot_run_log.csv,templates/pilot_run_log.csv,True
reports/pilot_protocol.md,templates/reviewer_scorecard.md,templates/reviewer_scorecard.md,True
reports/pilot_protocol.md,templates/scenario_selection_workshop.md,templates/scenario_selection_workshop.md,True
reports/pilot_protocol.md,templates/security_gate_checklist.md,templates/security_gate_checklist.md,True
reports/pilot_sample_size.md,data/alternatives.json,data/alternatives.json,True
reports/pilot_sample_size.md,data/pilot_sample_size_model.json,data/pilot_sample_size_model.json,True
reports/pilot_sample_size.md,data/pilot_tasks.json,data/pilot_tasks.json,True
reports/pilot_sample_size.md,results/pilot_sample_size_estimates.csv,results/pilot_sample_size_estimates.csv,True
reports/presentation_outline.md,scripts/score_pilot_results.py,scripts/score_pilot_results.py,True
reports/recommendation_rationale.md,results/decision_shortlist.csv,results/decision_shortlist.csv,True
reports/recommendation_rationale.md,results/evidence_gap_analysis.csv,results/evidence_gap_analysis.csv,True
reports/recommendation_rationale.md,results/implementation_effort_estimates.csv,results/implementation_effort_estimates.csv,True
reports/recommendation_rationale.md,results/operational_fit_rankings.csv,results/operational_fit_rankings.csv,True
reports/recommendation_rationale.md,results/recommendation_rationale.csv,results/recommendation_rationale.csv,True
reports/recommendation_rationale.md,scripts/build_recommendation_rationale.py,scripts/build_recommendation_rationale.py,True
reports/release_notes.md,reports/adoption_decision_record.md,reports/adoption_decision_record.md,True
reports/release_notes.md,reports/ai_orchestrator_frameworks_report.md,reports/ai_orchestrator_frameworks_report.md,True
reports/release_notes.md,reports/evidence_gap_analysis.md,reports/evidence_gap_analysis.md,True
reports/release_notes.md,reports/executive_brief.md,reports/executive_brief.md,True
reports/release_notes.md,reports/final_report_bundle.md,reports/final_report_bundle.md,True
reports/release_notes.md,reports/github_metadata_check.md,reports/github_metadata_check.md,True
reports/release_notes.md,reports/implementation_blueprints.md,reports/implementation_blueprints.md,True
reports/release_notes.md,reports/maintenance_guide.md,reports/maintenance_guide.md,True
reports/release_notes.md,reports/operational_cost_model.md,reports/operational_cost_model.md,True
reports/release_notes.md,reports/pilot_protocol.md,reports/pilot_protocol.md,True
reports/release_notes.md,reports/pilot_sample_size.md,reports/pilot_sample_size.md,True
reports/release_notes.md,reports/recommendation_rationale.md,reports/recommendation_rationale.md,True
reports/release_notes.md,reports/results_data_dictionary.md,reports/results_data_dictionary.md,True
reports/release_notes.md,reports/risk_validation_matrix.md,reports/risk_validation_matrix.md,True
reports/release_notes.md,reports/scenario_playbooks.md,reports/scenario_playbooks.md,True
reports/release_notes.md,reports/validation_summary.md,reports/validation_summary.md,True
reports/release_notes.md,results/all_results.json,results/all_results.json,True
reports/release_notes.md,results/artifact_manifest.csv,results/artifact_manifest.csv,True
reports/release_notes.md,results/github_metadata_check.csv,results/github_metadata_check.csv,True
reports/release_notes.md,results/implementation_effort_estimates.csv,results/implementation_effort_estimates.csv,True
reports/release_notes.md,scripts/run_all_checks.py,scripts/run_all_checks.py,True
reports/release_notes.md,scripts/simulate_alternatives.py,scripts/simulate_alternatives.py,True
reports/release_notes.md,scripts/stress_test_simulation.py,scripts/stress_test_simulation.py,True
reports/release_notes.md,templates/pilot_run_log.csv,templates/pilot_run_log.csv,True
reports/release_notes.md,templates/security_gate_checklist.md,templates/security_gate_checklist.md,True
reports/requirements_traceability.md,ci/validate-workflow.example.yml,ci/validate-workflow.example.yml,True
reports/requirements_traceability.md,data/alternatives.json,data/alternatives.json,True
reports/requirements_traceability.md,data/pilot_sample_size_model.json,data/pilot_sample_size_model.json,True
reports/requirements_traceability.md,data/pilot_tasks.json,data/pilot_tasks.json,True
reports/requirements_traceability.md,data/security_evaluation_fixtures.json,data/security_evaluation_fixtures.json,True
reports/requirements_traceability.md,data/simulation_assumptions.json,data/simulation_assumptions.json,True
reports/requirements_traceability.md,data/traceability_matrix.json,data/traceability_matrix.json,True
reports/requirements_traceability.md,examples/pilot_adapter_contract.py,examples/pilot_adapter_contract.py,True
reports/requirements_traceability.md,examples/pilot_candidate_summary.example.csv,examples/pilot_candidate_summary.example.csv,True
reports/requirements_traceability.md,reports/ai_orchestrator_frameworks_report.md,reports/ai_orchestrator_frameworks_report.md,True
reports/requirements_traceability.md,reports/artifact_index.md,reports/artifact_index.md,True
reports/requirements_traceability.md,reports/evidence_gap_analysis.md,reports/evidence_gap_analysis.md,True
reports/requirements_traceability.md,reports/executive_brief.md,reports/executive_brief.md,True
reports/requirements_traceability.md,reports/final_report_bundle.md,reports/final_report_bundle.md,True
reports/requirements_traceability.md,reports/github_metadata_check.md,reports/github_metadata_check.md,True
reports/requirements_traceability.md,reports/implementation_blueprints.md,reports/implementation_blueprints.md,True
reports/requirements_traceability.md,reports/operational_cost_model.md,reports/operational_cost_model.md,True
reports/requirements_traceability.md,reports/pilot_protocol.md,reports/pilot_protocol.md,True
reports/requirements_traceability.md,reports/pilot_sample_size.md,reports/pilot_sample_size.md,True
reports/requirements_traceability.md,reports/recommendation_rationale.md,reports/recommendation_rationale.md,True
reports/requirements_traceability.md,reports/risk_validation_matrix.md,reports/risk_validation_matrix.md,True
reports/requirements_traceability.md,reports/simulation_assumptions.md,reports/simulation_assumptions.md,True
reports/requirements_traceability.md,results/all_results.json,results/all_results.json,True
reports/requirements_traceability.md,results/artifact_manifest.csv,results/artifact_manifest.csv,True
reports/requirements_traceability.md,results/criterion_spread_summary.csv,results/criterion_spread_summary.csv,True
reports/requirements_traceability.md,results/deterministic_rankings.csv,results/deterministic_rankings.csv,True
reports/requirements_traceability.md,results/evidence_gap_analysis.csv,results/evidence_gap_analysis.csv,True
reports/requirements_traceability.md,results/evidence_matrix.csv,results/evidence_matrix.csv,True
reports/requirements_traceability.md,results/github_metadata_check.csv,results/github_metadata_check.csv,True
reports/requirements_traceability.md,results/implementation_effort_estimates.csv,results/implementation_effort_estimates.csv,True
reports/requirements_traceability.md,results/license_audit.csv,results/license_audit.csv,True
reports/requirements_traceability.md,results/monte_carlo_summary.csv,results/monte_carlo_summary.csv,True
reports/requirements_traceability.md,results/operational_cost_estimates.csv,results/operational_cost_estimates.csv,True
reports/requirements_traceability.md,results/operational_fit_rankings.csv,results/operational_fit_rankings.csv,True
reports/requirements_traceability.md,results/pilot_decision_scores.example.csv,results/pilot_decision_scores.example.csv,True
reports/requirements_traceability.md,results/recommendation_rationale.csv,results/recommendation_rationale.csv,True
reports/requirements_traceability.md,results/risk_validation_matrix.csv,results/risk_validation_matrix.csv,True
reports/requirements_traceability.md,results/scenario_playbook_summary.csv,results/scenario_playbook_summary.csv,True
reports/requirements_traceability.md,results/score_driver_summary.csv,results/score_driver_summary.csv,True
reports/requirements_traceability.md,results/sensitivity_summary.csv,results/sensitivity_summary.csv,True
reports/requirements_traceability.md,results/source_check.csv,results/source_check.csv,True
reports/requirements_traceability.md,results/stress_test_summary.csv,results/stress_test_summary.csv,True
reports/requirements_traceability.md,results/uncertainty_stress_summary.csv,results/uncertainty_stress_summary.csv,True
reports/requirements_traceability.md,scripts/analyze_evidence_gaps.py,scripts/analyze_evidence_gaps.py,True
reports/requirements_traceability.md,scripts/analyze_score_drivers.py,scripts/analyze_score_drivers.py,True
reports/requirements_traceability.md,scripts/build_github_metadata_report.py,scripts/build_github_metadata_report.py,True
reports/requirements_traceability.md,scripts/build_recommendation_rationale.py,scripts/build_recommendation_rationale.py,True
reports/requirements_traceability.md,scripts/build_risk_validation_matrix.py,scripts/build_risk_validation_matrix.py,True
reports/requirements_traceability.md,scripts/build_scenario_playbooks.py,scripts/build_scenario_playbooks.py,True
reports/requirements_traceability.md,scripts/check_sources.py,scripts/check_sources.py,True
reports/requirements_traceability.md,scripts/estimate_implementation_effort.py,scripts/estimate_implementation_effort.py,True
reports/requirements_traceability.md,scripts/estimate_operational_costs.py,scripts/estimate_operational_costs.py,True
